followers_count,following_count,tweet_count,listed_count
245147,2449,47238,1714
1282778,586,37878,7310
4629201,98,22539,36447
17471706,488,384705,65498
3139653,865,6616,12134
2431851,616,30298,8171
9052534,398,137238,64342
1218558,27623,238927,5007
18378741,3,229716,4480
15804130,6821,318056,104335
774004,120444,121896,3296
3264080,867,12034,1613
425721,2997,47383,1258
52899295,878,471238,215267
498553,283,110823,2265
2430927,1490,159487,21261
345644,1894,135521,4665
2119562,2036,13791,8993
191642,108,97812,2699
38527,1202,19166,405
5907419,565,12452,18135
4379260,338,211821,21968
1365500,5990,40318,4522
737915,1462,103491,6412
210324,608,59374,4207
424864,204,18553,1415
7765827,23,522265,30008
150337,1675,104414,793
7765805,23,522265,30012
1318687,791,81128,9475
326147,725,59281,2849
52899296,878,471240,215267
216946,2282,281597,1321
4379260,338,211821,21968
1270062,7911,41911,9200
2363738,2,5801,4765
12590,13599,75158,12
445444,7593,10951,6868
487042,2829,46221,6042
4528,382,2412,20
3409922,24097,22774,14487
845787,29117,93820,3818
2930942,1618,49391,11704
737915,1462,103491,6412
87871,2403,59887,2177
4664928,426,305361,7587
19157237,1714,426731,106506
5475150,0,1203,1270
492822,2110,149364,6345
2930941,1618,49391,11704
8929584,67765,230384,70162
66094,1223,73489,609
31954,22870,197284,58
161661,178,101020,2061
35372,31812,75663,100
10623085,4623,19573,51625
578796,2005,14521,3251
25149377,1216,852821,133979
8329419,1062,974164,8217
55112,1583,16134,185
3529701,1816,1066560,6327
101653,2939,124720,1431
2363738,2,5801,4763
1841664,348,4855,4384
1374272,1026,382176,22886
112575,2011,187604,684
924363,9598,54416,7014
58048539,1104,373154,154323
144634,5401,84834,475
8329419,1062,974164,8217
718656,1689,99330,5407
19157419,1714,426731,106502
1552010,3065,8545,7295
426924,1040,33770,2984
67945,1228,90418,1417
10987,2813,6446,270
75478,2552,3250,1429
1403716,6792,347067,9395
198001,76,790,108
691408,1615,254848,2449
8629,7688,130688,372
27649,3700,16209,734
6245657,669,774673,8846
9099970,1857,338082,50526
21608,1042,24236,330
2721978,2228,448513,13632
22426,609,17152,272
171270,26,4265,606
247050,6651,349061,3360
708874,986,3052,2216
6007801,767,238415,8469
2930972,1618,49391,11707
3209762,91,17653,10673
1270064,7911,41911,9200
770049,245,333004,3012
1243623,997,20050,7581
2655170,10995,469986,20721
2721999,2228,448513,13633
389096,50394,64361,5655
114525,2430,7888,2791
21612437,262,466517,71671
9594295,1078,28768,35874
58048549,1104,373154,154323
204642,1061,14268,1566
195983,145,124341,171
606154,258,9238,3975
718417,18,173142,4181
217894,1304,41614,596
2140151,109,4871,8383
795188,7355,228120,14224
105171,1130,6421,948
253275,1225,54309,2883
99703,37333,121271,175
10576248,20,95904,17610
233938,664,3183,418
25558570,11,24081,18006
46150,3698,25317,383
553326,1192,37991,6499
91211,2873,45158,880
5614034,2993,32139,4340
425721,2997,47383,1258
143702,21642,85403,186
935384,554,96531,18119
2788748,964,18842,8328
28772,2728,60428,516
9100024,1857,338082,50525
1071382,1579,16340,5956
3343979,10478,257229,25476
69069,4075,217900,2249
58048556,1104,373154,154323
223372,7697,20079,806
9701,5703,50596,10
257554,1852,86803,4896
1073718,88728,305212,4635
917821,45102,123005,2902
0,0,3183,0
47143,429,83468,530
5049887,33,219635,764
19206,18871,34538,34
425231,1263,22055,2413
5140950,5391,36682,15288
58048590,1104,373154,154330
53648,1122,70615,205
15804002,6823,318056,104334
61289,115,21396,523
3142,1346,3161,95
3692604,405,1261823,26127
34151657,48,8196,39069
3760680,1,122620,4972
25149676,1216,852825,133978
578834,2005,14521,3251
14769,366,15950,37
425224,1263,22055,2412
577895,2266,110493,2914
1500814,347,317265,5515
142827,8902,60236,4394
55902,10183,71037,1313
19157254,1714,426732,106507
684203,33,5299,1711
118443,85,9093,36
455573,1487,94229,3992
293592,1324,10859,1217
1588493,110,158861,9289
9436,9126,52590,341
1691948,5716,269054,18725
58048664,1104,373154,154323
881041,7527,362306,7222
1419397,4768,207036,11914
2026970,1183,352200,13286
13332,3676,34894,472
644208,2033,63032,2681
2229337,0,11187,13159
3426,1565,8854,115
3692604,405,1261823,26127
19157253,1714,426732,106507
15803938,6823,318056,104335
917823,45102,123005,2902
787284,2807,14189,3444
334092,1,130538,431
3139658,865,6616,12131
28068,28523,331763,27
22889,4144,36262,15
177997,0,170917,1028
670186,1057,118261,6741
369110,5660,13169,2623
78790,2207,52396,1260
294684,977,49581,1879
128824,2121,189037,1328
17471802,488,384706,65498
187360,924,163203,3762
1318710,791,81128,9475
1104079,2588,21669,3775
315534,569,80564,1601
15804004,6823,318056,104334
2231792,2162,39043,5362
1449945,3473,53733,4040
174929,72,712,489
252,172,59,1
1221834,1637,109923,11151
21612555,262,466518,71681
53418,1869,85867,1471
1073688,88726,305213,4635
800397,889,6695,2664
1672331,10932,32132,8506
1482730,249,28011,3400
1844469,2965,10104,4815
560259,613,84044,7609
1482730,249,28011,3400
1178984,488,256514,6313
7,1,48,0
11358771,5583,600073,82370
2725,4219,45223,9
1219141,653,36414,1201
8543720,807,682857,58018
61353,1091,24983,206
1546642,509,41108,2233
34150253,48,8196,39064
223372,7697,20081,806
746605,53,43016,10194
537950,1322,68229,6449
247389,44219,82761,864
25149683,1216,852826,133978
5878483,59,14487,11663
17102785,373,671706,4914
803750,1087,485151,10562
13899892,93,491507,48742
3409910,24096,22774,14488
1282782,586,37878,7312
2655193,10995,469989,20721
505724,1010,282657,6929
2901,1740,4217,59
6915486,0,557167,6101
759146,1461,437171,3168
2487286,1070,21457,8520
10623104,4623,19573,51625
2574941,775,375622,8396
1452515,1076,17579,12211
24552,7269,36880,663
36904,153,81942,689
4406693,459,5720,10302
4632741,1628,361456,43603
1291946,882,26001,5979
1403704,6792,347067,9395
489500,2996,6959,2454
2550735,4459,35132,8534
300729,5180,30616,729
19204,13899,90024,22
2930977,1618,49391,11704
4184424,431,50818,13861
425728,2997,47384,1258
5202977,768,848220,7559
158497,3579,6793,1645
25558320,11,24081,18003
8618739,590,335175,55914
54000,2716,16030,1369
58048797,1104,373155,154323
64116,55966,37293,55
244446,13683,252527,1601
464190,1944,28997,1207
143,173,42689,4
1691935,5716,269054,18725
3931330,7056,432236,35565
2355158,5046,41386,13750
4464,1249,5030,36
1374653,1728,48081,9306
2773757,241095,372898,18502
361102,2084,27227,2299
2355155,5046,41386,13751
230473,3929,292053,4957
472980,1431,96908,3416
180466,3729,49166,563
25149462,1216,852831,133979
113121,5863,20195,1040
4363154,296,1014109,29066
2742752,1290,238501,9880
3472,663,4214,18
3931351,7057,432236,35565
471533,1022,7522,1113
3094999,686,419341,21674
27052,307,10972,850
1413,1522,49177,0
2655217,10995,469990,20721
4632750,1628,361456,43597
38705,10905,20092,71
8618739,590,335175,55914
160859,531,11057,1658
917824,45102,123005,2902
1641356,500,17869,6041
1221834,1637,109923,11151
113715,11441,44734,887
18016,2684,26726,293
1221821,1637,109923,11149
190489,1663,76382,4257
737912,1462,103492,6412
487,1226,3445,1
1282796,586,37878,7312
4379232,338,211821,21971
50579,1924,20186,305
75749,3537,64327,2221
1374276,1026,382177,22886
7765735,23,522268,30012
7765749,23,522268,30008
172038,3220,211531,4712
92125,101073,68115,145
105070,2504,7918,2242
100018,263,108318,67
3553104,1512,37402,34835
8239198,1391,796360,66377
9100008,1857,338083,50526
2550787,4459,35132,8538
651137,1667,411742,2404
2395,738,14274,44
3529719,1816,1066575,6327
58048823,1104,373155,154323
1318711,791,81128,9475
1178989,488,256515,6313
216616,17743,191345,1462
63042531,121,77774,193034
25149725,1216,852831,133978
3695412,413,709323,35363
58048826,1104,373155,154323
935567,17,121465,8187
1270064,7911,41911,9200
4363172,296,1014109,29068
47826,2241,19239,553
19157465,1714,426733,106499
5838597,10,18634,20175
112713,3031,5123,1158
1073727,88728,305213,4635
2500009,4437,113893,10648
58048829,1104,373155,154323
4,12,1808,0
229,914,2935,3
189197,3719,55078,3932
1729557,1539,32560,5272
25558321,11,24081,18003
2169479,377,224317,6965
5414,218,942,6
237334,6375,124510,1336
2119573,2036,13791,8993
2789579,964,18843,8326
1621148,9824,84775,851
154949,67332,100959,359
1449972,3473,53733,4040
2931008,1618,49391,11707
453127,31183,126776,1413
4363173,296,1014109,29068
25558568,11,24081,18006
716533,5517,50850,7264
1274045,1275,33650,10121
434187,5922,78851,1326
4699910,790,278934,30207
196186,155203,110186,2774
1221834,1637,109923,11151
1270065,7911,41911,9200
81630,1394,29882,1828
32634,4457,38898,289
2742753,1290,238501,9880
36830,4746,17495,1105
15045,4061,8959,171
29491,26107,87431,23
1759164,195429,51364,5229
243942,4822,210868,1365
3692606,405,1261827,26127
4363157,296,1014109,29066
876508,1689,45295,5036
416850,679,283650,3415
2707066,1460,7530,23056
300931,219,4726,688
64043,1114,39148,901
345642,1894,135521,4666
708681,1070,46694,7867
26414,2814,5717,211
154063,1199,15467,4093
4406743,459,5720,10302
186607,5505,18163,1851
69770,795,23576,443
596107,38042,11605,385
8618756,590,335177,55914
8341,9015,31765,8
1318698,791,81128,9475
7485,1058,22312,154
4184473,431,50818,13861
881045,7527,362306,7222
4363185,296,1014113,29068
95585,2345,30955,1094
8618736,590,335177,55916
25558572,11,24081,18006
395449,1406,87435,3629
31728,19500,24367,55
425231,1263,22055,2413
395322,178,13077,2123
110491,1072,23828,2960
58047891,1104,373155,154330
58047885,1104,373155,154330
2651095,2395,23716,5856
124573,823,7273,1158
76539,2463,127502,1055
36456550,18,345724,131153
113347,3318,77908,2059
34151285,48,8196,39067
223377,7697,20082,806
1028256,2480,39187,4291
58048966,1104,373155,154317
969065,65131,332604,3192
3868,3920,218909,4
2026988,1183,352203,13286
32836,1833,61439,375
162201,92407,147375,234
659489,459,95339,7028
6245700,669,774685,8846
34151285,48,8196,39067
4632808,1628,361456,43592
2119599,2036,13791,8996
36265,3270,473635,186
969031,65124,332604,3192
941491,3088,149853,1764
9100026,1857,338083,50523
9380,704,4650,363
3623785,6824,76012,33777
122302,767,16456,321
3409911,24096,22774,14486
334092,1,130538,431
331329,3473,48963,4373
38029,1655,90050,265
4363170,296,1014114,29066
247320,56421,66720,1331
2550766,4459,35132,8534
181012,2198,19664,874
725,286,8666,1
9100027,1857,338083,50523
881045,7527,362306,7222
3965,1063,17081,147
3541164,567,305109,37379
1450433,3473,53733,4040
34150478,48,8196,39065
774011,120441,121896,3296
548408,10316,243248,1783
10623125,4623,19573,51625
1270067,7911,41912,9200
34150480,48,8196,39065
3409930,24096,22774,14487
392826,6058,13733,2726
425734,2997,47384,1257
47345,131,13179,156
251567,11954,42251,1248
41857,18919,226060,2
34,21,56,0
58047903,1104,373155,154330
9594216,1078,28768,35874
64117,55966,37293,55
4914681,3,56657,21719
606154,258,9238,3975
58048981,1104,373155,154317
17059994,14,936599,14161
2026981,1183,352203,13286
10469927,1060,745965,69113
1073735,88728,305213,4635
88430,93,10989,867
