neg,neu,pos,compound
0.0,0.656,0.344,0.743
0.0,1.0,0.0,0.0
0.0,0.687,0.313,0.807
0.172,0.828,0.0,-0.4019
0.0,0.854,0.146,0.6037
0.045,0.85,0.105,0.4767
0.0,0.851,0.149,0.4215
0.0,0.962,0.038,0.0772
0.052,0.873,0.075,0.25
0.148,0.852,0.0,-0.7003
0.0,1.0,0.0,0.0
0.0,0.612,0.388,0.5859
0.0,1.0,0.0,0.0
0.0,0.845,0.155,0.5106
0.167,0.765,0.068,-0.6808
0.039,0.784,0.176,0.743
0.0,0.917,0.083,0.25
0.321,0.679,0.0,-0.644
0.0,0.78,0.22,0.8519
0.0,1.0,0.0,0.0
0.0,0.749,0.251,0.8934
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.725,0.275,0.4215
0.241,0.704,0.055,-0.8658
0.194,0.806,0.0,-0.6705
0.184,0.816,0.0,-0.4019
0.0,0.751,0.249,0.8074
0.0,0.923,0.077,0.4588
0.065,0.882,0.053,-0.1027
0.0,1.0,0.0,0.0
0.064,0.831,0.105,0.186
0.0,0.839,0.161,0.3612
0.112,0.888,0.0,-0.2263
0.0,1.0,0.0,0.0
0.0,0.914,0.086,0.4767
0.207,0.793,0.0,-0.8555
0.12,0.812,0.068,-0.4005
0.133,0.8,0.067,-0.3732
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.126,0.763,0.111,0.0439
0.367,0.633,0.0,-0.9313
0.184,0.816,0.0,-0.7603
0.074,0.789,0.137,0.4019
0.0,1.0,0.0,0.0
0.0,0.854,0.146,0.5574
0.0,0.865,0.135,0.4215
0.062,0.868,0.069,0.0772
0.0,1.0,0.0,0.0
0.213,0.787,0.0,-0.2263
0.221,0.692,0.088,-0.8352
0.0,1.0,0.0,0.0
0.207,0.793,0.0,-0.5267
0.0,0.793,0.207,0.8225
0.0,0.896,0.104,0.5574
0.0,1.0,0.0,0.0
0.067,0.889,0.044,-0.2732
0.0,0.727,0.273,0.9081
0.0,0.905,0.095,0.3182
0.0,0.9,0.1,0.2732
0.0,0.936,0.064,0.296
0.159,0.761,0.08,-0.2716
0.068,0.854,0.078,0.1027
0.0,1.0,0.0,0.0
0.124,0.876,0.0,-0.34
0.0,1.0,0.0,0.0
0.0,0.93,0.07,0.4215
0.17,0.787,0.043,-0.7269
0.053,0.828,0.12,0.4404
0.204,0.796,0.0,-0.5165
0.2,0.8,0.0,-0.8402
0.091,0.734,0.175,0.1984
0.043,0.832,0.126,0.6249
0.0,0.915,0.085,0.1531
0.25,0.75,0.0,-0.4576
0.133,0.817,0.049,-0.4404
0.136,0.864,0.0,-0.296
0.322,0.678,0.0,-0.8689
0.244,0.756,0.0,-0.7269
0.0,0.945,0.055,0.2023
0.135,0.676,0.188,0.4215
0.0,0.895,0.105,0.5106
0.0,0.969,0.031,0.0772
0.132,0.807,0.061,-0.4939
0.0,0.939,0.061,0.1027
0.0,1.0,0.0,0.0
0.217,0.783,0.0,-0.5574
0.0,0.816,0.184,0.7184
0.0,1.0,0.0,0.0
0.312,0.688,0.0,-0.6096
0.099,0.901,0.0,-0.3182
0.102,0.79,0.108,0.0772
0.0,1.0,0.0,0.0
0.096,0.729,0.174,0.3182
0.104,0.725,0.171,0.34
0.0,0.779,0.221,0.5267
0.139,0.861,0.0,-0.631
0.044,0.891,0.065,0.0387
0.068,0.665,0.266,0.8722
0.259,0.741,0.0,-0.5994
0.087,0.836,0.077,0.1779
0.0,1.0,0.0,0.0
0.077,0.772,0.15,0.4019
0.047,0.857,0.096,0.3182
0.0,1.0,0.0,0.0
0.177,0.823,0.0,-0.7845
0.032,0.808,0.159,0.6705
0.0,0.902,0.098,0.0772
0.0,1.0,0.0,0.0
0.121,0.841,0.037,-0.5719
0.086,0.703,0.211,0.4939
0.083,0.917,0.0,-0.4215
0.14,0.788,0.072,-0.4588
0.0,0.967,0.033,0.1027
0.203,0.756,0.041,-0.8689
0.134,0.69,0.176,0.4883
0.0,0.66,0.34,0.5574
0.117,0.823,0.06,-0.2023
0.089,0.852,0.058,-0.128
0.071,0.839,0.091,0.2263
0.161,0.749,0.089,-0.3612
0.052,0.898,0.05,-0.0258
0.14,0.86,0.0,-0.3818
0.07,0.758,0.172,0.5608
0.0,0.866,0.134,0.7302
0.0,1.0,0.0,0.0
0.19,0.675,0.135,-0.2263
0.0,0.863,0.137,0.357
0.227,0.708,0.064,-0.8214
0.0,1.0,0.0,0.0
0.291,0.709,0.0,-0.7316
0.17,0.83,0.0,-0.8137
0.0,1.0,0.0,0.0
0.115,0.885,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,0.829,0.171,0.5106
0.0,0.881,0.119,0.4003
0.257,0.667,0.076,-0.765
0.255,0.745,0.0,-0.891
0.051,0.949,0.0,-0.2732
0.194,0.806,0.0,-0.8779
0.0,0.69,0.31,0.5574
0.146,0.854,0.0,-0.5574
0.125,0.698,0.177,0.4404
0.137,0.863,0.0,-0.4019
0.0,1.0,0.0,0.0
0.082,0.882,0.036,-0.4939
0.072,0.746,0.182,0.6124
0.138,0.789,0.073,-0.4939
0.068,0.815,0.117,0.296
0.0,0.934,0.066,0.4019
0.0,0.773,0.227,0.5473
0.0,1.0,0.0,0.0
0.16,0.661,0.179,0.128
0.0,0.867,0.133,0.6736
0.0,1.0,0.0,0.0
0.17,0.763,0.067,-0.743
0.0,1.0,0.0,0.0
0.055,0.764,0.182,0.6881
0.0,0.941,0.059,0.3612
0.094,0.906,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,0.917,0.083,0.5574
0.228,0.731,0.041,-0.802
0.0,0.941,0.059,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.123,0.749,0.128,0.0258
0.394,0.606,0.0,-0.5994
0.057,0.943,0.0,-0.2732
0.0,1.0,0.0,0.0
0.231,0.713,0.056,-0.8442
0.0,0.828,0.172,0.7574
0.0,0.835,0.165,0.7845
0.021,0.919,0.06,0.4767
0.0,1.0,0.0,0.0
0.0,0.927,0.073,0.4466
0.0,0.769,0.231,0.5574
0.0,1.0,0.0,0.0
0.338,0.662,0.0,-0.6808
0.336,0.664,0.0,-0.8779
0.059,0.851,0.09,0.296
0.177,0.69,0.134,-0.4588
0.104,0.769,0.126,0.296
0.0,1.0,0.0,0.0
0.114,0.732,0.154,0.128
0.105,0.74,0.155,0.4215
0.102,0.898,0.0,-0.3818
0.404,0.596,0.0,-0.9898
0.188,0.812,0.0,-0.7964
0.0,0.831,0.169,0.8384
0.087,0.874,0.039,-0.34
0.0,0.882,0.118,0.6249
0.039,0.861,0.1,0.4601
0.064,0.621,0.315,0.8934
0.106,0.717,0.177,0.6249
0.101,0.775,0.124,0.25
0.172,0.778,0.05,-0.7764
0.0,1.0,0.0,0.0
0.0,0.891,0.109,0.4215
0.0,1.0,0.0,0.0
0.282,0.69,0.027,-0.9349
0.166,0.663,0.171,0.0258
0.0,1.0,0.0,0.0
0.177,0.823,0.0,-0.4215
0.0,1.0,0.0,0.0
0.0,0.867,0.133,0.743
0.355,0.62,0.025,-0.9776
0.232,0.579,0.189,-0.2023
0.099,0.728,0.173,0.631
0.0,0.791,0.209,0.9351
0.0,0.887,0.113,0.6369
0.129,0.842,0.029,-0.7096
0.0,0.904,0.096,0.5106
0.109,0.891,0.0,-0.5267
0.146,0.705,0.15,0.046
0.0,0.924,0.076,0.3724
0.237,0.682,0.08,-0.6486
0.61,0.39,0.0,-0.5719
0.0,1.0,0.0,0.0
0.2,0.8,0.0,-0.8744
0.086,0.914,0.0,-0.5106
0.2,0.687,0.113,-0.2225
0.198,0.629,0.173,-0.4256
0.0,0.57,0.43,0.7783
0.0,0.906,0.094,0.4215
0.0,1.0,0.0,0.0
0.137,0.863,0.0,-0.2263
0.328,0.568,0.104,-0.9153
0.0,1.0,0.0,0.0
0.13,0.87,0.0,-0.4588
0.062,0.751,0.187,0.7003
0.247,0.649,0.103,-0.8442
0.0,1.0,0.0,0.0
0.0,0.806,0.194,0.8225
0.171,0.829,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.097,0.79,0.113,0.2244
0.0,0.95,0.05,0.3182
0.047,0.882,0.071,0.2244
0.0,1.0,0.0,0.0
0.034,0.734,0.231,0.7893
0.043,0.682,0.275,0.8979
0.041,0.805,0.154,0.7184
0.106,0.836,0.058,-0.3612
0.289,0.668,0.043,-0.8842
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.6124
0.174,0.826,0.0,-0.2732
0.134,0.866,0.0,-0.7901
0.062,0.937,0.0,-0.296
0.122,0.878,0.0,-0.7351
0.171,0.829,0.0,-0.5423
0.0,0.791,0.209,0.7003
0.0,0.552,0.448,0.807
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.277,0.723,0.0,-0.5574
0.129,0.828,0.043,-0.5574
0.133,0.714,0.153,0.0036
0.0,1.0,0.0,0.0
0.0,0.94,0.06,0.3182
0.0,0.867,0.133,0.5994
0.0,1.0,0.0,0.0
0.054,0.837,0.108,0.296
0.0,0.921,0.079,0.2235
0.0,1.0,0.0,0.0
0.168,0.832,0.0,-0.8338
0.075,0.831,0.094,0.1779
0.0,0.853,0.147,0.7495
0.0,0.78,0.22,0.7351
0.19,0.81,0.0,-0.5719
0.0,1.0,0.0,0.0
0.164,0.743,0.092,-0.5391
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.168,0.743,0.089,-0.7345
0.109,0.891,0.0,-0.4019
0.083,0.917,0.0,-0.3089
0.057,0.867,0.077,0.1531
0.182,0.818,0.0,-0.7003
0.0,0.827,0.173,0.8405
0.11,0.709,0.181,0.4619
0.056,0.865,0.079,0.0516
0.412,0.536,0.052,-0.9689
0.16,0.84,0.0,-0.6705
0.177,0.641,0.182,-0.1675
0.095,0.864,0.041,-0.3818
0.156,0.636,0.208,0.2732
0.096,0.904,0.0,-0.5267
0.053,0.854,0.093,0.1571
0.181,0.819,0.0,-0.4767
0.075,0.925,0.0,-0.296
0.0,0.724,0.276,0.7558
0.0,0.853,0.147,0.3774
0.178,0.607,0.215,0.4588
0.0,1.0,0.0,0.0
0.089,0.707,0.205,0.7506
0.189,0.604,0.207,-0.0772
0.0,0.924,0.076,0.5106
0.255,0.745,0.0,-0.6249
0.0,0.876,0.124,0.4019
0.0,1.0,0.0,0.0
0.182,0.723,0.096,-0.3129
0.171,0.829,0.0,-0.4767
0.105,0.796,0.098,0.1779
0.0,0.753,0.247,0.5574
0.0,1.0,0.0,0.0
0.0,0.78,0.22,0.7472
0.0,1.0,0.0,0.0
0.0,0.867,0.133,0.5574
0.059,0.941,0.0,-0.3182
0.0,0.775,0.225,0.8074
0.0,0.97,0.03,0.1027
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.065,0.794,0.141,0.625
0.0,0.897,0.103,0.5574
0.0,0.769,0.231,0.8807
0.165,0.835,0.0,-0.7269
0.243,0.757,0.0,-0.8834
0.0,0.852,0.148,0.6249
0.166,0.812,0.022,-0.8519
0.0,0.911,0.089,0.2263
0.023,0.756,0.221,0.8567
0.071,0.871,0.059,-0.128
0.252,0.596,0.151,-0.296
0.023,0.847,0.13,0.7717
0.112,0.888,0.0,-0.34
0.0,1.0,0.0,0.0
0.137,0.671,0.192,0.3381
0.0,0.8,0.2,0.8176
0.172,0.828,0.0,-0.6326
0.152,0.778,0.07,-0.6597
0.094,0.841,0.065,-0.128
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.296
0.063,0.937,0.0,-0.2732
0.0,1.0,0.0,0.0
0.0,0.806,0.194,0.5574
0.0,0.942,0.058,0.0772
0.0,0.656,0.344,0.743
0.058,0.902,0.04,0.0258
0.0,0.841,0.159,0.7783
0.0,0.889,0.111,0.5984
0.244,0.756,0.0,-0.9216
0.214,0.786,0.0,-0.4588
0.08,0.71,0.21,0.5267
0.0,0.925,0.075,0.0772
0.022,0.93,0.047,0.3167
0.06,0.829,0.111,0.2023
0.073,0.762,0.166,0.4215
0.214,0.757,0.029,-0.9062
0.0,0.839,0.161,0.3182
0.0,1.0,0.0,0.0
0.0,0.929,0.071,0.5106
0.349,0.563,0.088,-0.8163
0.097,0.903,0.0,-0.4215
0.137,0.863,0.0,-0.2263
0.156,0.844,0.0,-0.2584
0.0,0.885,0.115,0.5719
0.104,0.605,0.291,0.5256
0.133,0.867,0.0,-0.628
0.062,0.938,0.0,-0.3811
0.0,1.0,0.0,0.0
0.074,0.7,0.227,0.7263
0.278,0.671,0.051,-0.897
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.848,0.152,0.659
0.256,0.744,0.0,-0.4767
0.303,0.566,0.131,-0.8176
0.245,0.755,0.0,-0.7003
0.0,1.0,0.0,0.0
0.469,0.531,0.0,-0.8658
0.289,0.711,0.0,-0.7269
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.292,0.708,0.0,-0.3182
0.274,0.726,0.0,-0.5994
0.125,0.8,0.075,-0.2263
0.0,1.0,0.0,0.0
0.0,0.756,0.244,0.6369
0.0,1.0,0.0,0.0
0.126,0.797,0.078,-0.3751
0.0,0.714,0.286,0.802
0.382,0.618,0.0,-0.7783
0.197,0.732,0.07,-0.6705
0.0,0.684,0.316,0.5719
0.0,0.828,0.172,0.3612
0.077,0.87,0.053,-0.0
0.0,0.663,0.337,0.93
0.444,0.556,0.0,-0.9806
0.0,0.828,0.172,0.6801
0.127,0.873,0.0,-0.4404
0.0,1.0,0.0,0.0
0.0,0.728,0.272,0.6249
0.0,0.704,0.296,0.4939
0.402,0.598,0.0,-0.9797
0.0,1.0,0.0,0.0
0.0,0.864,0.136,0.765
0.0,0.935,0.065,0.3182
0.0,0.896,0.104,0.5574
0.0,1.0,0.0,0.0
0.192,0.808,0.0,-0.4108
0.0,0.863,0.137,0.4215
0.0,1.0,0.0,0.0
0.047,0.682,0.271,0.8885
0.0,1.0,0.0,0.0
0.0,0.937,0.062,0.296
0.0,0.638,0.362,0.7783
0.086,0.828,0.086,0.0
0.0,0.833,0.167,0.7184
0.239,0.761,0.0,-0.7089
0.0,1.0,0.0,0.0
0.22,0.687,0.093,-0.5719
0.0,0.917,0.083,0.5473
0.0,0.714,0.286,0.5574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.38,0.62,0.0,-0.8316
0.0,1.0,0.0,0.0
0.0,0.768,0.232,0.8516
0.0,0.616,0.384,0.9558
0.213,0.747,0.04,-0.8434
0.0,0.961,0.039,0.128
0.438,0.562,0.0,-0.5994
0.114,0.692,0.193,0.5994
0.219,0.781,0.0,-0.7983
0.115,0.885,0.0,-0.5106
0.283,0.717,0.0,-0.7964
0.054,0.893,0.054,0.0
0.0,1.0,0.0,0.0
0.12,0.88,0.0,-0.6486
0.0,0.924,0.076,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.301,0.699,0.0,-0.6808
0.206,0.794,0.0,-0.5994
0.159,0.721,0.12,-0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.924,0.076,0.4215
0.0,1.0,0.0,0.0
0.0,0.915,0.085,0.6369
0.0,0.743,0.257,0.8868
0.0,0.753,0.247,0.5574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.184,0.816,0.0,-0.5256
0.322,0.545,0.134,-0.5859
0.0,0.929,0.071,0.0772
0.046,0.954,0.0,-0.2263
0.154,0.743,0.103,-0.5371
0.0,0.839,0.161,0.3182
0.0,0.784,0.216,0.7783
0.0,0.95,0.05,0.2732
0.0,1.0,0.0,0.0
0.105,0.733,0.162,0.4939
0.086,0.914,0.0,-0.57
0.035,0.933,0.033,-0.0258
0.0,0.848,0.152,0.7096
0.0,0.912,0.088,0.4019
0.376,0.624,0.0,-0.9589
0.231,0.681,0.088,-0.7096
0.18,0.82,0.0,-0.5106
0.0,0.938,0.062,0.3182
0.0,1.0,0.0,0.0
0.0,0.929,0.071,0.4939
0.0,0.833,0.167,0.6369
0.093,0.648,0.259,0.6249
0.0,0.909,0.091,0.4404
0.107,0.849,0.044,-0.5106
0.13,0.87,0.0,-0.2023
0.0,1.0,0.0,0.0
0.105,0.895,0.0,-0.2755
0.077,0.811,0.112,0.2263
0.108,0.856,0.035,-0.5187
0.0,0.78,0.22,0.8999
0.0,1.0,0.0,0.0
0.07,0.653,0.277,0.8999
0.292,0.708,0.0,-0.6971
0.092,0.763,0.145,0.4983
0.098,0.902,0.0,-0.5574
0.286,0.642,0.072,-0.8402
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.88,0.12,0.4588
0.0,1.0,0.0,0.0
0.239,0.761,0.0,-0.901
0.045,0.771,0.184,0.7579
0.0,0.741,0.259,0.8807
0.259,0.741,0.0,-0.9226
0.194,0.727,0.079,-0.6868
0.0,1.0,0.0,0.0
0.112,0.781,0.107,-0.0516
0.236,0.764,0.0,-0.5267
0.228,0.737,0.034,-0.8464
0.0,0.826,0.174,0.8302
0.0,0.903,0.097,0.6486
0.135,0.865,0.0,-0.7717
0.229,0.718,0.053,-0.8225
0.081,0.919,0.0,-0.4767
0.124,0.876,0.0,-0.1779
0.195,0.675,0.13,-0.4329
0.0,0.717,0.283,0.9451
0.0,0.853,0.147,0.6369
0.077,0.831,0.091,-0.069
0.0,0.82,0.18,0.296
0.07,0.845,0.085,0.1531
0.0,0.66,0.34,0.5574
0.163,0.688,0.15,-0.0516
0.059,0.941,0.0,-0.296
0.0,0.643,0.357,0.9169
0.057,0.829,0.115,0.4754
0.0,1.0,0.0,0.0
0.0,0.877,0.123,0.6696
0.055,0.841,0.104,0.4043
0.083,0.833,0.083,-0.25
0.068,0.932,0.0,-0.4404
0.123,0.834,0.043,-0.4131
0.143,0.738,0.119,0.0847
0.0,1.0,0.0,0.0
0.0,0.737,0.263,0.6908
0.0,0.843,0.157,0.7579
0.0,0.796,0.204,0.3182
0.073,0.774,0.153,0.4019
0.073,0.726,0.201,0.5106
0.0,0.654,0.346,0.7088
0.0,1.0,0.0,0.0
0.073,0.884,0.043,-0.34
0.103,0.561,0.336,0.5423
0.271,0.729,0.0,-0.7717
0.245,0.755,0.0,-0.5994
0.0,0.899,0.101,0.4215
0.0,0.881,0.119,0.6124
0.0,1.0,0.0,0.0
0.045,0.955,0.0,-0.296
0.0,1.0,0.0,0.0
0.149,0.785,0.066,-0.5093
0.114,0.886,0.0,-0.6728
0.049,0.951,0.0,-0.1877
0.193,0.768,0.039,-0.8481
0.0,1.0,0.0,0.0
0.287,0.713,0.0,-0.9287
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.123,0.812,0.065,-0.4937
0.12,0.781,0.099,-0.25
0.0,1.0,0.0,0.0
0.226,0.711,0.063,-0.7506
0.0,0.804,0.196,0.4404
0.085,0.915,0.0,-0.6124
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.031,0.915,0.054,0.2714
0.07,0.814,0.115,0.25
0.0,1.0,0.0,0.0
0.0,0.915,0.085,0.3818
0.286,0.601,0.113,-0.7351
0.069,0.87,0.062,-0.0688
0.095,0.905,0.0,-0.296
0.0,0.892,0.108,0.5209
0.268,0.732,0.0,-0.902
0.108,0.733,0.159,0.34
0.265,0.689,0.047,-0.9138
0.0,0.917,0.083,0.4404
0.117,0.883,0.0,-0.546
0.0,0.864,0.136,0.7845
0.087,0.913,0.0,-0.296
0.0,0.825,0.175,0.5574
0.117,0.751,0.132,0.2023
0.052,0.862,0.086,0.3612
0.217,0.783,0.0,-0.8221
0.0,1.0,0.0,0.0
0.0,0.787,0.213,0.7506
0.0,1.0,0.0,0.0
0.155,0.695,0.15,-0.0258
0.12,0.636,0.244,0.7371
0.0,1.0,0.0,0.0
0.167,0.833,0.0,-0.5574
0.449,0.551,0.0,-0.6908
0.186,0.814,0.0,-0.6249
0.0,0.795,0.205,0.7351
0.136,0.791,0.074,-0.508
0.128,0.872,0.0,-0.296
0.169,0.831,0.0,-0.7096
0.216,0.713,0.071,-0.8445
0.0,1.0,0.0,0.0
0.092,0.766,0.142,0.296
0.0,0.916,0.084,0.4767
0.113,0.784,0.103,-0.1459
0.11,0.844,0.046,-0.3612
0.054,0.686,0.26,0.8126
0.0,0.836,0.164,0.7269
0.0,1.0,0.0,0.0
0.05,0.95,0.0,-0.2732
0.0,0.87,0.13,0.6249
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.193,0.733,0.073,-0.6597
0.0,0.654,0.346,0.6486
0.349,0.651,0.0,-0.8658
0.16,0.84,0.0,-0.7695
0.179,0.699,0.122,-0.3182
0.246,0.713,0.041,-0.872
0.188,0.704,0.108,-0.6329
0.197,0.803,0.0,-0.4019
0.0,0.769,0.231,0.5574
0.0,0.93,0.07,0.5574
0.0,1.0,0.0,0.0
0.088,0.845,0.067,-0.1366
0.054,0.884,0.061,0.0772
0.217,0.783,0.0,-0.802
0.0,1.0,0.0,0.0
0.063,0.871,0.066,0.0258
0.0,1.0,0.0,0.0
0.0,0.884,0.116,0.3612
0.0,0.713,0.287,0.5904
0.111,0.82,0.07,-0.2136
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.921,0.079,0.4767
0.0,1.0,0.0,0.0
0.066,0.783,0.152,0.5267
0.085,0.915,0.0,-0.4404
0.113,0.859,0.028,-0.6452
0.298,0.604,0.098,-0.9393
0.0,1.0,0.0,0.0
0.059,0.941,0.0,-0.3182
0.121,0.765,0.115,-0.4939
0.079,0.767,0.153,0.4601
0.342,0.574,0.085,-0.886
0.205,0.795,0.0,-0.4767
0.154,0.62,0.226,0.5994
0.0,0.632,0.368,0.9019
0.19,0.749,0.061,-0.6705
0.0,0.902,0.098,0.5574
0.06,0.798,0.141,0.6059
0.0,0.967,0.033,0.0772
0.137,0.763,0.101,-0.0258
0.0,0.87,0.13,0.743
0.091,0.793,0.116,0.2648
0.0,0.881,0.119,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.905,0.095,0.5147
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.205,0.795,0.0,-0.6597
0.203,0.657,0.14,-0.4754
0.092,0.795,0.113,0.128
0.174,0.641,0.185,0.0808
0.167,0.833,0.0,-0.7783
0.095,0.807,0.098,0.0258
0.218,0.782,0.0,-0.5994
0.132,0.719,0.15,0.0772
0.0,0.967,0.033,0.0772
0.154,0.626,0.219,0.4767
0.107,0.893,0.0,-0.5842
0.095,0.773,0.132,0.2023
0.149,0.851,0.0,-0.516
0.103,0.779,0.118,-0.1027
0.0,1.0,0.0,0.0
0.057,0.943,0.0,-0.3182
0.107,0.893,0.0,-0.5023
0.153,0.631,0.216,0.4404
0.0,1.0,0.0,0.0
0.167,0.833,0.0,-0.296
0.073,0.833,0.094,0.2023
0.108,0.784,0.108,0.0
0.115,0.82,0.066,-0.2732
0.0,0.878,0.122,0.2023
0.0,0.916,0.084,0.2732
0.108,0.892,0.0,-0.4404
0.0,1.0,0.0,0.0
0.105,0.729,0.166,0.4588
0.088,0.845,0.066,-0.1838
0.0,1.0,0.0,0.0
0.0,0.777,0.223,0.775
0.127,0.794,0.079,-0.2263
0.13,0.787,0.083,-0.296
0.0,1.0,0.0,0.0
0.081,0.919,0.0,-0.5574
0.0,1.0,0.0,0.0
0.083,0.805,0.112,0.1179
0.0,0.711,0.289,0.9001
0.118,0.846,0.035,-0.6369
0.0,1.0,0.0,0.0
0.0,0.892,0.108,0.5719
0.056,0.748,0.196,0.7579
0.0,0.925,0.075,0.4767
0.0,0.651,0.349,0.938
0.0,0.755,0.245,0.6369
0.109,0.891,0.0,-0.3447
0.058,0.783,0.159,0.7097
0.22,0.78,0.0,-0.4767
0.162,0.788,0.05,-0.5719
0.0,0.822,0.178,0.3818
0.0,0.955,0.045,0.128
0.191,0.809,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,0.901,0.099,0.4939
0.0,1.0,0.0,0.0
0.213,0.655,0.132,-0.6544
0.055,0.842,0.103,0.3182
0.065,0.672,0.263,0.8126
0.184,0.772,0.044,-0.6409
0.056,0.888,0.056,0.0
0.0,1.0,0.0,0.0
0.216,0.784,0.0,-0.7845
0.09,0.83,0.081,-0.3382
0.091,0.909,0.0,-0.5994
0.0,0.912,0.088,0.4019
0.158,0.842,0.0,-0.7351
0.107,0.846,0.047,-0.3716
0.0,0.805,0.195,0.4404
0.0,0.938,0.062,0.3612
0.133,0.813,0.054,-0.3818
0.147,0.853,0.0,-0.2247
0.0,0.955,0.045,0.2263
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.153,0.712,0.135,0.2691
0.0,1.0,0.0,0.0
0.055,0.696,0.249,0.6486
0.086,0.833,0.081,-0.0516
0.226,0.633,0.14,-0.2263
0.254,0.611,0.135,-0.6757
0.0,0.729,0.271,0.6369
0.0,0.859,0.141,0.5574
0.115,0.885,0.0,-0.296
0.231,0.709,0.06,-0.7888
0.0,0.856,0.144,0.4939
0.118,0.789,0.092,-0.2023
0.081,0.818,0.101,-0.1582
0.261,0.707,0.031,-0.9184
0.085,0.874,0.041,-0.2259
0.0,1.0,0.0,0.0
0.192,0.656,0.152,-0.2732
0.233,0.68,0.087,-0.5393
0.0,1.0,0.0,0.0
0.223,0.714,0.063,-0.765
0.167,0.833,0.0,-0.4939
0.105,0.895,0.0,-0.6249
0.0,0.83,0.17,0.7292
0.133,0.783,0.084,-0.1531
0.116,0.625,0.259,0.4588
0.0,0.852,0.148,0.296
0.079,0.921,0.0,-0.3612
0.066,0.829,0.104,0.1531
0.0,0.946,0.054,0.34
0.117,0.755,0.128,0.1531
0.153,0.68,0.167,0.128
0.069,0.871,0.061,-0.0772
0.0,1.0,0.0,0.0
0.119,0.8,0.082,-0.3102
0.0,0.814,0.186,0.5984
0.08,0.754,0.165,0.743
0.086,0.914,0.0,-0.4767
0.0,0.712,0.288,0.9343
0.0,1.0,0.0,0.0
0.173,0.585,0.241,0.4215
0.053,0.817,0.13,0.4939
0.0,0.943,0.057,0.3818
0.0,1.0,0.0,0.0
0.0,0.753,0.247,0.5574
0.221,0.736,0.043,-0.891
0.11,0.824,0.066,-0.1541
0.0,1.0,0.0,0.0
0.173,0.827,0.0,-0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.824,0.176,0.8225
0.081,0.704,0.215,0.5574
0.102,0.898,0.0,-0.5994
0.0,0.763,0.237,0.4215
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.048,0.891,0.061,0.1531
0.0,1.0,0.0,0.0
0.0,0.93,0.07,0.2732
0.071,0.869,0.06,-0.128
0.137,0.634,0.229,0.5859
0.089,0.911,0.0,-0.5326
0.0,1.0,0.0,0.0
0.057,0.943,0.0,-0.2023
0.042,0.835,0.123,0.6892
0.06,0.853,0.087,0.1027
0.0,1.0,0.0,0.0
0.251,0.648,0.101,-0.7783
0.0,0.859,0.141,0.4215
0.0,0.859,0.141,0.555
0.11,0.89,0.0,-0.2732
0.0,1.0,0.0,0.0
0.0,0.829,0.171,0.765
0.0,0.736,0.264,0.8585
0.221,0.779,0.0,-0.5267
0.385,0.615,0.0,-0.7845
0.0,0.696,0.304,0.5423
0.302,0.698,0.0,-0.6369
0.101,0.672,0.228,0.5267
0.0,0.79,0.21,0.68
0.0,0.766,0.234,0.7506
0.089,0.769,0.142,0.4926
0.0,1.0,0.0,0.0
0.138,0.862,0.0,-0.4576
