followers_count,following_count,tweet_count,listed_count
5107,5141,14263,160
51880,1712,15875,600
4998956,255,32957,19797
2285,626,701,11
58080438,1104,373320,154340
207901,1436,9354,145
943463,2938,86812,1940
2229585,0,11211,13164
550615,460,97934,4008
293534,1324,10859,1219
5878950,59,14498,11672
740801,5542,46461,9246
6230,6769,6855,149
20193,570,11013,980
1042692,446,10385,11034
104249,533,15685,62
15570199,1471,20634,23989
7965344,2027,148066,17276
58080438,1104,373320,154340
592958,3273,33195,6578
13006,8,356,60
4061452,1035,7225,8388
579189,2267,110516,2919
17475738,488,384874,65510
6919512,0,557738,6103
44234,18089,93879,73
2487048,1106,55764,2049
2177952,24,25378,2546
1883506,535,213162,5360
2308,1205,2197,110
47675,19799,28737,129
242981,502,8192,2174
43541,5315,23436,30
8350867,1061,975334,8225
596066,38047,11605,385
8452331,2349,111773,2884
371317,489,18589,5012
140542,2667,9030,643
53962,1429,93747,70
8350867,1061,975334,8225
58080441,1104,373320,154340
92938,2217,51965,572
8930685,67764,230461,70156
33632,1701,13474,754
25555873,11,24081,18002
6919512,0,557738,6103
19025991,523,392538,105844
223521,7700,20098,810
1074080,88745,305374,4631
336605,48,2026,197
22107,4825,33644,1097
1105886,2588,21686,3777
428039,19585,212202,499
48574,2171,9118,1019
2032,728,37175,4
358559,499,80757,1809
157695,1885,22757,4463
1319195,791,81151,9475
45021,3831,28094,827
82500,916,10352,648
631,803,5914,0
1052261,123331,199077,6774
319000,463,79919,2525
161,313,14651,4
4365886,296,1014754,29066
455748,1487,94302,3986
132190,3976,153987,2205
182522,10976,74113,1362
8043,1069,4723,105
9646,1120,13930,97
73198,30765,105769,41
811623,6280,29664,8556
33667,1055,16473,422
1546944,513,41116,2231
168043,2459,36317,286
8621918,590,335413,55929
758004,1426,7815,2992
247337,44212,82771,862
7769518,23,522628,30025
2722083,1976,88686,14303
63059235,121,77789,193050
788817,2807,14197,3446
213384,1291,3725,106
333892,687,179951,1400
453770,31175,126794,1409
286105,1849,174078,2582
5370,1495,6987,125
25161068,1218,853731,133987
658752,1713,8241,2706
115491,832,7474,346
8580,7572,339977,132
738167,1466,103568,6402
19446,17108,92511,63
759428,1461,437291,3169
12247,2050,9278,317
141427,417,96901,2614
37189,68,288,621
1319179,791,81151,9475
708654,1070,46704,7869
13907975,93,491773,48741
141588,157,4880,497
206027,7569,77099,2206
143472,4476,126148,635
32747,19724,19941,76
211097,129,7586,763
641392,541,42002,11821
192225,1477,78861,1147
13736881,369,273683,48186
2378081,1,5803,4787
4355,1945,15390,109
15923037,7,1369,11121
8350869,1061,975334,8225
3411773,816,392438,2920
7248011,910,313586,46353
7392,3446,357438,108
508919,9560,12601,4662
11249008,1752,69345,35075
34178039,48,8199,39077
163819,12272,176802,1900
1314543,445,4021,3458
2066631,1519,307402,833
149892,2101,14339,775
32428,943,50556,771
1044767,1062,375844,1730
58080448,1104,373320,154340
2229584,0,11211,13164
8930685,67764,230461,70156
105216,1380,9805,656
4381,655,28086,226
39609,4059,8024,504
1230733,523,28040,8183
84846,3464,23952,1927
6259702,670,775474,8853
708430,996,25541,4269
843379,935,6172,3255
98550,564,9574,596
18804,1448,54465,25
20724,12510,3205,87
237647,6374,124551,1331
2688316,481,18801,6312
881203,739,231667,6819
149340,4277,24933,866
3250321,3513,24038,9210
58080371,1104,373320,154339
25161071,1218,853731,133987
125347,119550,125865,518
469741,580,15698,3924
452793,544,18796,425
917851,45111,123094,2904
7769472,23,522628,30028
68247,543,77432,1529
4192642,431,50825,13879
16155,7102,68350,79
171336,3690,81572,2048
6919512,0,557739,6103
178277,1337,46144,2803
3846,62,2684,73
343,332,445,1
8621918,590,335413,55929
1224348,383,14064,746
9863,2371,11180,338
1691664,5717,269096,18730
5878951,59,14498,11672
192466,1515,30654,2380
34178049,48,8199,39077
839288,3250,444754,3071
1350092,19749,33246,9294
7052,3772,69054,90
980,419,16114,2
2934400,1618,49410,11711
4915165,3,56667,21728
524871,7530,39490,4136
239886,422,10927,2043
18236,2203,4878,521
433574,927,64630,944
513641,29987,227093,2236
36491250,18,345841,131144
237771,42935,203201,1178
40034427,734,134212,44423
88691,3276,10166,711
39699,460,10798,212
339458,1097,15069,2071
1764909,293,271465,19814
817799,782,374129,11145
7165,293,5799,155
1269943,7912,41907,9200
17475744,488,384874,65510
1885216,680,22150,3750
78664120,2431,32747,28630
30885,1761,33835,148
1982608,368,667338,8580
25161108,1218,853731,133992
284951,1122,20008,656
425171,204,18557,1415
8481,41,70868,270
1159026,629,7083,2190
8259,103,10454,147
1642448,500,17875,6036
191052,2106,13511,1380
15809062,6825,318211,104349
721850,10819,64186,8459
39274,3842,18845,342
3760850,1227,308677,35058
1967344,1919,70932,10163
360255,2429,95257,1436
151059,0,5917,356
36491258,18,345841,131144
1269943,7912,41907,9200
882819,585,54711,3973
8621918,590,335413,55929
293534,1324,10859,1219
415604,3036,7333,1141
110474,1072,23830,2960
6259723,670,775474,8853
170430,2176,18600,1069
13344,445,29768,219
1455627,3474,53784,4045
38765,16460,68368,91
24571,720,11202,130
3563,3922,34392,69
1137583,24,956600,3652
871780,4314,208111,785
10473691,1060,746395,69132
27310,404,20123,545
377106,811,262426,7781
448108,4819,56663,7230
7769473,23,522629,30028
2742954,1289,238748,9877
17064035,14,937553,14165
63532,4,4461,547
311896,6479,394674,8440
5878952,59,14498,11672
15923106,7,1369,11119
1761355,195444,51378,5240
3364,860,20632,6
721849,10819,64186,8459
12844,3577,7459,359
30726,3,11955,27
277039,879,39783,3843
241371,513,19727,428
3457,3236,53869,5
2001661,357,24368,12295
1566750,82,143534,5654
539001,17491,157493,2915
410664,914,14691,1362
614990,723,219790,2213
509759,3406,298484,4760
716641,5516,50856,7263
209879,1599,21203,2267
45547,387,21902,313
78663955,2431,32747,28630
6915340,25,207341,12584
1904387,493,19501,682
25310,858,4449,582
36491264,18,345841,131144
99139,1309,60546,1203
588740,110,92922,1030
228591,833,155895,521
4102,846,11739,40
85822,1418,12101,1676
2342155,0,3142,12237
246888,4315,21040,2751
1669306,670,8745,2110
40535,1190,22104,451
152872,3346,21888,1806
453770,31175,126794,1409
117464,10814,51737,1159
3410867,24090,22785,14494
247337,44212,82771,862
4365888,296,1014754,29066
78663955,2431,32747,28630
5991,465,1493,143
1202793,2251,621513,3307
4365888,296,1014754,29066
10585859,20,95969,17605
378236,10380,59594,1104
917819,45110,123094,2904
137296,783,9315,3345
134467,380,20599,982
425731,641,22838,3489
34178067,48,8199,39077
118312,212,14114,491
4717243,717,399896,5173
530039,1910,86646,4286
29406,978,22879,321
602435,245,4005,162
25555872,11,24081,18002
430247,1357,52954,160
91657,330,104281,2323
623000,670,154281,961
274482,693,66817,1221
1564960,1426,19500,7277
4365888,296,1014754,29066
8981,312,2474,75
151463,9758,5412,813
153601,1450,9062,364
4223282,675,147935,2912
738167,1466,103568,6402
463918,1173,153844,1108
848669,1758,34207,7692
7839,848,2268,310
11116,9045,53568,17
1705715,3321,2660,6853
61816,2299,35534,1264
1762449,710,536789,30014
11249024,1752,69345,35075
2634,1254,15829,77
192466,1515,30654,2380
19159708,1713,426923,106516
37621,2439,44445,632
4915166,3,56667,21728
395078,961,46187,2777
7485,1058,22312,154
30665,257,13795,388
421809,1881,346406,8081
10415,218,9682,77
518945,3635,82121,1074
21109,2219,27277,410
927351,3143,82137,2376
5878953,59,14498,11672
9057,1909,14671,282
3375,1742,4397,10
6039781,244,1021824,6580
31575,4664,31375,106
4702563,790,278971,30206
8350828,1061,975334,8225
1420826,4768,207106,11910
1074080,88745,305374,4631
5470,1424,11483,134
10623346,4623,19579,51616
74522,390,77060,188
4915166,3,56667,21728
93116,2158,32911,340
1764909,293,271466,19814
144313,1831,18764,228
1212275,424,77955,5469
265469,394,40353,735
237649,6374,124551,1331
971407,65202,333101,3198
301378,351,602882,4047
411594,647,111267,1927
4717244,717,399896,5173
25555873,11,24081,18002
7769522,23,522629,30025
1994952,22485,15411,9446
136834,161,8185,1871
6673793,142,6919,15371
1514,1192,5692,31
757968,1426,7815,2985
127100,5343,45422,3960
17475751,488,384874,65510
10447,710,10582,77
241317,1940,21970,705
240688,325,8619,1712
4381599,338,211873,21973
282850,1392,139154,1780
4702579,790,278971,30204
24,32,3147,0
107096,1971,22355,2170
1181,858,6008,76
52927399,877,471453,215299
481765,4594,37898,1516
10245,59,4634,197
708430,996,25541,4269
10442,1337,58732,223
19868,3542,95529,239
19679383,732,16523,26801
37905,32327,103296,47
1566753,82,143534,5654
1375100,1026,382361,22888
186300,95910,118748,980
302854,96,69736,5188
10623346,4623,19579,51616
25161078,1218,853731,133987
163285,30,109,1328
2120870,2035,13813,8997
1010514,488,37710,921
155765,2336,7224,2332
23348,629,129335,226
738123,1466,103568,6402
188424,159545,432482,2157
205979,7405,16967,921
2956848,59,882,7172
1550688,71,18948,3615
8350830,1061,975334,8225
19226,5042,25302,975
3697477,413,709484,35369
2327011,608,297152,26570
88697,3276,10166,711
2431355,616,30298,8171
3760850,1227,308677,35058
7965344,2027,148066,17276
3762339,1,122715,4976
30295,198,2575,329
9103495,1857,338245,50540
58080469,1104,373320,154340
52928060,877,471453,215309
157868,2022,24545,1413
3762339,1,122715,4976
774294,120429,121984,3293
8350875,1061,975334,8225
2956704,8,1206,7096
671864,1,31175,402
1052257,123334,199077,6773
1566753,82,143534,5654
275472,0,59528,427
2025,334,3977,26
25555875,11,24081,18002
61331,115,21418,524
238279,244,93563,4799
641393,541,42002,11821
89821,522,86365,2399
61212,861,19258,926
13908117,93,491774,48741
6919512,0,557739,6103
2419,1451,39311,4
88902,4995,53604,564
12986198,3724,13739,25185
72658,3173,78192,930
32677,32397,15220,17
58080471,1104,373320,154340
310022,2037,137005,3129
105216,2734,33934,266
67180,3680,12694,821
782,411,892,4
8343740,1090,66244,13051
1573,1170,10642,4
7769475,23,522630,30028
867177,483,24695,2566
277297,395,232190,4342
670289,135,55227,8559
222766,3530,946657,1792
310009,2037,137005,3130
2801310,0,1674,757
180909,255,264771,1248
17064035,14,937553,14165
1056949,276,234029,796
812157,13,85154,3279
1455631,3474,53784,4045
49746,3438,30471,154
52928068,877,471453,215309
4153736,170,645502,1928
941751,483,123059,4182
8930687,67764,230462,70156
4061451,1035,7225,8388
301450,5189,30653,730
255559,2211,533417,1043
107601,91721,306237,357
55705,10372,294265,44
24031,635,23716,94
227282,198,19192,1484
58080476,1104,373320,154340
25555875,11,24081,18002
43003,1940,33132,768
2431305,616,30298,8173
29409,2472,24915,593
120669,108206,32610,133
4365888,296,1014755,29066
839290,3250,444754,3071
4717244,717,399896,5173
1375145,1026,382360,22889
278812,378,36476,2221
1626786,9823,84851,852
425208,1263,22055,2413
1727983,9,6010,887
596066,38047,11605,385
15570471,1471,20634,23991
564621,405,20665,1235
423785,828,36832,1804
1357353,870,464951,23843
19159714,1713,426924,106516
19839816,1065,371732,125450
52928078,877,471453,215309
4386980,2545,16056,17248
1319197,791,81151,9475
7769476,23,522630,30028
134231,1337,22260,1594
128874,2124,189123,1329
198611,758,43196,3678
596066,38047,11605,385
730167,29333,203937,5438
52928078,877,471453,215309
4365888,296,1014755,29066
1246566,802,81925,7319
409739,1890,416027,9999
677675,13,19856,2793
15400,122,218,226
19839816,1065,371732,125450
161363,2312,28190,3965
29563,5052,11966,520
8350877,1061,975334,8225
508261,864,15320,4698
239763,122935,40658,641
34122,215,1394,27
9890,302,3394,194
2722537,2227,448889,13635
133426,146708,107430,1661
7769524,23,522630,30025
928390,621,3841,406
207504,4926,59194,2428
312508,927,45256,1664
3655,854,2618,14
58080484,1104,373320,154340
30077,1404,26412,719
1134247,89,2742,3235
4365888,296,1014755,29066
7770898,240,304792,55979
237648,6374,124551,1331
6919481,0,557739,6103
19679389,732,16523,26801
4668982,853,496694,38245
5207670,768,848923,7562
425198,204,18557,1414
1502126,347,317492,5517
523675,693,23816,3154
628100,6245,57924,6720
23001,22625,22606,13
47000,349,2227,241
58080486,1104,373320,154340
13907985,93,491775,48741
247341,2443,15609,2928
430550,934,23024,1670
1590954,110,158961,9297
5061826,2793,11325,11720
1994954,22485,15411,9446
227808,2049,47467,6962
11351,1853,10898,9
144977,2164,34698,1543
50013575,3,37975,146702
3410869,24090,22785,14494
58844,560,19982,404
88078,475,17815,620
1445460,3637,356237,2213
639092,4620,168401,748
280069,990,16186,734
270396,98593,47687,1363
20586174,279,6158,4565
87127,4724,45090,1728
1224351,383,14064,746
8236,9061,70811,4
10703778,112,102546,4733
671838,1,31175,402
1540647,53,22254,3003
1212276,424,77955,5469
900384,17,115213,9959
745030,237,145010,930
17389,18369,22017,26
603,415,29072,12
134294,53726,51581,268
123839,22366,153202,1097
230505,3929,292186,4958
286247,7413,427596,348
17061,1134,14170,650
2378134,2,5803,4788
144193,2233,16239,704
7769477,23,522630,30028
7769477,23,522630,30028
2229633,0,11211,13163
2774984,241082,373179,18507
259278,3396,47610,2399
639092,4620,168401,748
293546,1324,10859,1220
377682,418,145332,1856
7769477,23,522630,30028
971409,65202,333102,3198
423786,828,36832,1804
94616,65723,63569,110
24633,11,12,19
9103500,1857,338245,50540
55117,2719,58318,302
7769477,23,522630,30028
297515,2308,21228,1122
817803,782,374131,11145
25555873,11,24081,18002
2229584,0,11211,13164
359923,5567,105384,5273
3933913,7058,432847,35576
12728,1035,5410,144
13495,763,11877,512
2950931,951,15464,9351
65931,2852,21208,486
1855,762,2892,8
123430,10207,39792,937
19647,12879,376955,307
30701,874,29700,408
16395,597,72638,98
25161083,1218,853732,133987
104412,4888,38123,1771
565649,6668,30024,4988
487121,795,109368,7936
5207671,768,848923,7562
1502130,347,317492,5517
78663349,2431,32747,28629
1226876,408,7878,3250
17099,17022,168727,1
80350,748,9960,2157
12325,640,140753,83
1010514,488,37710,921
75863,158,4758,849
4530694,4461,45802,2695
880683,1585,43396,344
7770901,240,304792,55979
5061827,2793,11325,11720
202965,1129,40901,1242
3692240,406,1262686,26126
58080499,1104,373320,154340
602423,14878,290786,4748
8930687,67764,230462,70156
4668987,853,496694,38245
42015,1,7471,214
342337,344,336441,220
55165,1719,1853,227
326001,185,4860,146
1230968,2103,33172,3445
293534,1324,10859,1219
8930687,67764,230462,70156
1841289,221,30885,10317
1933569,132517,15124,8251
411594,647,111267,1927
242984,502,8192,2174
54238,2711,20715,1241
2140908,109,4873,8386
721850,10819,64186,8459
1883505,535,213162,5360
371343,80,32165,6297
1011138,1600,27948,4313
489,130,4356,6
772883,8936,76666,2067
57478,60084,210131,22
227128,2861,24956,2596
241950,1830,13950,173
2977,2255,36649,79
5826,389,37149,9
17475757,488,384874,65510
282845,1392,139154,1779
505975,1010,282908,6932
4153729,170,645502,1929
539001,17491,157493,2915
96453,6187,26834,683
102236,1177,18860,1493
708431,996,25541,4269
50865,1972,54291,446
4365890,296,1014755,29066
448099,4819,56663,7232
8155595,1643,45143,17707
713173,3096,55469,6338
317129,94,3494,1402
772883,8936,76666,2067
94056,32147,53684,114
115003,1902,8747,1034
379321,1641,136781,4491
6579,2869,4400,45
47998,1283,12731,310
756043,438,39853,4095
141588,157,4880,497
1319181,791,81151,9476
52556,42218,142866,139
215117,469,135514,4614
110255,854,11751,486
7769480,23,522630,30028
803815,1087,485327,10561
25555873,11,24081,18002
1319197,791,81151,9475
377633,10629,7346,1638
73029,392,66554,1662
4365890,296,1014755,29066
2336146,583,646287,2991
16044,1467,21166,70
44147,10221,30274,1004
91119,76,26666,153
147663,961,20412,2260
33260,1082,23489,198
1787911,1,3626,1580
163819,12272,176802,1900
99876,5612,141981,1499
99381,11562,48912,2035
15809251,6826,318213,104351
1350070,19749,33246,9294
425198,1263,22055,2412
361516,2088,27240,2295
8350886,1061,975334,8225
3129418,3460,686,8422
10473684,1060,746396,69139
6551,2580,25369,99
39368,4568,97751,83
505975,1010,282909,6932
8930693,67764,230462,70156
600349,604,308027,8195
4964,4934,20748,4
113924,625,4959,449
579196,2267,110516,2919
548200,1108,23095,7965
425173,204,18557,1415
22615,1121,9011,335
366792,6968,21842,4440
430554,934,23024,1670
287871,109,1410,172
4223267,675,147936,2911
282461,1121,18713,1641
4220518,7842,201553,18168
36038,35282,85151,25
154954,67331,100994,359
18006,1995,77326,362
194030,2670,53828,1552
21286,4896,37449,72
410669,914,14692,1362
9799,794,13698,388
425731,641,22838,3489
131797,1797,22101,2100
2165,3053,28991,36
218395,4169,25620,1624
280982,252,19929,1828
1202798,2251,621514,3308
98552,564,9574,596
7853522,1919,14987,12247
2774996,241082,373182,18507
7965352,2027,148067,17276
1761360,195444,51378,5240
13736913,369,273683,48186
1564936,1426,19501,7277
189900,1101,9366,2041
44099,1951,5251,872
2378166,2,5803,4788
8350891,1061,975334,8225
20290,0,7387,111
58080575,1104,373320,154341
108590,199,7494,111
15809256,6826,318213,104351
26024,1501,28021,274
785,611,35183,6
55470,2317,19364,643
4998869,255,32958,19798
43539,1623,6334,1127
12505178,2324,23196,27802
3692292,406,1262689,26124
122456,5695,285159,1223
1202799,2251,621514,3308
3047,985,22396,106
853991,8133,10668,2501
64055,4450,31400,512
7965353,2027,148067,17276
947524,674,100891,6821
3403296,104,35046,1209
282463,1121,18713,1641
5093761,2193,522439,3227
880694,1585,43396,344
23874,11537,51616,46
2229638,0,11211,13163
4915171,3,56667,21728
310182,4076,14237,4121
230638,1029,22452,614
1564937,1426,19501,7277
83026,808,18491,407
10657,1679,5317,474
8621931,590,335414,55929
1226880,408,7878,3250
223523,7700,20098,810
31618,7653,158916,880
277297,395,232190,4342
306977,192,38444,2684
106755,1007,14079,1376
7426,3109,17078,140
2129808,1593,10952,7044
448099,4819,56663,7232
73214,2288,83880,407
444888,784,221443,6076
10473525,1060,746397,69132
325962,5928,353929,2497
17475769,488,384874,65510
198610,758,43196,3677
924456,9597,54412,7015
536720,1129,89776,5047
128696,1352,29629,1363
1224360,383,14064,746
438330,2540,42433,968
157870,2022,24545,1413
525578,360,11129,3585
1179426,488,256615,6316
8930694,67764,230462,70156
708431,996,25541,4269
32776,2479,90657,158
101515,71,1097,51
2431305,616,30298,8173
446513,13904,276698,2106
62173,751,9972,871
4492,2024,6703,193
8621932,590,335414,55929
50750,798,20392,184
9103554,1857,338246,50539
7769495,23,522630,30028
52928180,877,471454,215309
411118,205,10628,248
176010,119308,444581,184
1307681,1198,6268,2909
4016,1169,17305,7
35541,1456,37894,974
1455126,3474,53784,4044
301379,351,602887,4047
4767,3950,25550,5
19159732,1713,426924,106516
8930694,67764,230462,70156
25508,1512,24135,221
58080582,1104,373320,154341
4412401,459,5725,10316
46404,1340,29423,594
21378,11185,465130,288
2378140,1,5803,4787
218385,4169,25620,1624
2795574,814,55788,12033
867170,483,24695,2566
448099,4819,56663,7232
843403,935,6172,3255
327796,674,246829,3588
112,147,73,0
95327,73937,102437,92
336033,2461,145347,8711
1591135,57145,78530,1406
5959285,278,8457,2144
63059222,121,77789,193056
4192703,431,50825,13879
17064034,14,937553,14165
250601,1050,354675,5159
1590977,110,158962,9297
94462,992,38687,2332
6848120,4314,110506,8146
9103512,1857,338246,50540
92379,7004,23696,755
10585916,20,95969,17605
1224360,383,14064,746
805586,90,34276,382
144541,8077,272488,1036
58080583,1104,373320,154341
1673,0,2929,4
29401474,309,16315,5720
5909281,565,12458,18145
69564,2277,6612,639
310182,4076,14237,4121
1034309,10475,41644,8386
917826,45110,123094,2904
1332,744,2882,14
756044,438,39853,4095
58726,67,5525,392
8350847,1061,975334,8225
8930695,67764,230462,70156
452454,420,14055,326
1224360,383,14064,746
227290,372,15075,99
1774320,15,549655,1287
22283,2542,26629,255
186596,5506,18164,1852
1256785,702,3091,4773
3622381,1519,88882,8554
302316,6,22397,789
79740,681,11707,2290
4998878,255,32958,19798
1319182,791,81151,9476
11478,6421,52441,594
3518,3,4681,8
238279,244,93563,4799
4032,4104,14848,2
63997,674,193663,232
1981871,1001,575482,14400
58080583,1104,373320,154341
560161,613,84047,7606
301452,5189,30653,730
1590978,110,158962,9297
36675,1777,14234,1104
553330,1192,37999,6502
2355526,5045,41394,13748
34176874,48,8199,39075
1994952,22485,15412,9444
333776,2134,5540,796
4702575,790,278971,30206
80871,3725,68091,1560
245905,225258,228286,2726
883531,794,250984,4359
40535,1190,22106,451
455735,1487,94303,3986
47359,131,13192,156
5878956,59,14498,11672
25555871,11,24081,18002
1564939,1426,19501,7277
445769,99,237387,1694
470088,254,72266,2399
284516,6062,31685,914
4717243,717,399896,5173
4717243,717,399896,5173
1229719,1591,15495,2356
85594,1137,8018,1749
129899,110,12138,1095
5371,1145,5591,31
1692391,643,44118,14072
7405743,430,13029,24648
107507,1367,47958,1012
39664,3483,13906,108
1590978,110,158962,9297
62970,1129,39488,44
2431304,616,30298,8173
4365780,296,1014757,29066
1139922,418,253559,12119
58080587,1104,373320,154341
58080510,1104,373320,154333
74960,422,48104,1370
2860,977,513,30
1144,1018,129260,31
25435,10917,50133,24
548220,1108,23095,7964
771604,759,6353,2209
19159734,1713,426924,106516
1319182,791,81151,9476
132413,34,71,384
7769495,23,522630,30028
11283,11619,24974,10
122456,5695,285159,1223
23322,3349,229603,581
42647,775,2137,69
246781,2887,33464,1154
131934189,583317,16474,221704
60365,421,17792,53
395303,662,39578,227
671840,1,31175,402
60334,4207,20856,671
5093767,2193,522439,3227
425198,1263,22055,2412
976,911,67829,12
302087,183,11593,1551
7965354,2027,148067,17276
3234632,884,482255,20751
721850,10819,64186,8459
1591699,488,14291,15361
3525,1492,5384,78
7769495,23,522630,30028
721850,10819,64186,8459
353978,2807,8057,4978
817802,782,374131,11145
4192707,431,50825,13879
507172,1220,69228,7100
8621936,590,335414,55929
171335,3690,81572,2048
730176,29333,203939,5438
286910,1759,2362,851
3234632,884,482255,20751
16399,1974,2701,72
66946,794,92583,716
1179426,488,256615,6316
882149,7527,362497,7234
287406,1320,20234,6180
2623,764,1714,23
64135,55963,37293,55
7308,4115,31864,113
11486535,720,153470,19904
11953762,11,1844,12426
127739,13344,128842,440
58080595,1104,373320,154341
32928,955,9237,768
1535107,27,22829,960
46976,21099,33476,165
1429907,418,42580,512
167174,10769,13674,546
104027,6111,78993,1232
14906,400,32039,34
1590980,110,158962,9297
52928200,877,471454,215309
19159736,1713,426924,106516
671841,1,31175,402
55040,60,708,58
25161108,1218,853734,133987
13908151,93,491776,48741
1469468,26,68081,793
62486,1208,11716,636
310182,4076,14237,4121
6915389,25,207341,12585
12876,9188,40958,162
12002,858,23656,258
310182,4076,14237,4121
18961,182,523,163
1883505,535,213162,5360
52,14,16,0
2299620,5783,88788,7472
1761361,195444,51378,5240
110400,20849,82719,785
96621,3037,29774,901
882150,7527,362497,7234
298205,622,61197,367
708443,996,25541,4269
126011,2116,14176,1889
1105887,2588,21686,3777
95,62,97,0
4702592,790,278971,30204
2195198,433,393124,3795
747329,53,43018,10199
12505179,2324,23196,27802
768417,710,150756,6518
4365818,296,1014757,29069
9103517,1857,338246,50540
7405743,430,13029,24648
11562,3450,54708,30
11249159,1752,69345,35075
76053,12197,49422,2125
4381609,338,211873,21974
270395,98592,47687,1363
17064035,14,937553,14165
12986218,3724,13739,25185
4998893,255,32958,19798
66782,473,3342,117
19159737,1713,426924,106516
425724,641,22838,3489
1564942,1426,19501,7277
9588,3071,14853,51
319000,463,79919,2525
120254,2627,59241,595
3697480,413,709484,35369
4668999,853,496695,38245
375064,4942,9123,1035
270401,98593,47687,1363
7769496,23,522630,30028
13468,822,40238,148
10244397,372,798184,5852
8245751,1391,797212,66396
12505180,2324,23196,27802
37004,7354,22153,94
315604,568,80596,1603
4686517,427,305405,7599
14498,926,13440,95
21224,8148,18844,384
4381649,338,211873,21971
1135097,391,46892,525
9103518,1857,338246,50540
108069,1280,20212,2012
97322,1718,77861,640
487122,795,109369,7936
425198,1263,22055,2412
102176,5107,8526,174
7965318,2027,148067,17274
10444,938,43301,191
1179426,488,256615,6316
183071,995,20343,410
9875,661,5369,102
550599,460,97934,4007
10894,1064,14312,504
5766,1074,2941,60
778834,14030,86287,1952
854018,116,27136,2362
113282,11900,42422,2181
26059,2131,3744,477
596066,38047,11605,385
4365780,296,1014757,29066
88902,4995,53605,564
27943,30840,64306,132
564926,4517,70790,918
2297,1010,32310,20
1724659,803,254459,13692
61117,517,19032,374
648370,3981,23429,12935
1736497,1610,13840,11562
708433,996,25541,4269
202763,872,37538,132
230678,114,16330,3375
387343,3878,18237,1347
8621941,590,335414,55929
3413469,1355,113234,13581
237755,42913,203201,1178
117807,2107,102982,786
3329299,1296,262848,15680
457374,1072,4828,2787
141588,157,4880,497
29295,481,1022,70
1642454,500,17875,6037
7769494,23,522630,30028
1011141,1600,27948,4310
2229638,0,11211,13163
579198,2267,110516,2919
1224362,383,14064,746
4999072,255,32958,19797
6919518,0,557739,6103
25555871,11,24081,18002
301451,5221,30653,731
6327173,235,74696,23881
389026,50402,64372,5653
4412405,459,5725,10316
528732,1380,101812,1888
12759,6957,183083,144
1926217,116,48267,951
4717247,717,399896,5173
58080613,1104,373320,154341
271195,7292,93437,1620
1746083,222,3667,4839
25161117,1218,853735,133987
51160,1322,25433,928
574,1165,5018,10
58080613,1104,373320,154341
67686,4228,44224,1367
96701,6827,22665,582
726,3503,5474,1
39136,1530,43163,851
17475774,488,384874,65510
13736927,369,273683,48186
759421,1461,437294,3169
52928216,877,471454,215309
5908390,300,17915,22471
1010515,488,37710,921
13736927,369,273683,48186
36001,3268,33985,623
23528,568,9169,140
1660721,375,617239,2921
318977,463,79919,2525
1145163,10383,50749,3950
5870134,329,4315,12032
71540,24,1712,25
58080613,1104,373320,154341
3552773,1514,37407,34834
41988,41304,169742,33
2229590,0,11211,13164
230505,3929,292186,4958
30708,2490,9095,112
15200,3666,162469,47
32429,31253,223269,170
513580,29987,227093,2236
3419,2741,5749,18
24588,607,5081,67
3163273,973,14605,17868
33475,688,25290,357
2934452,1618,49411,11712
192470,1515,30654,2380
1192,100,6161,16
3095551,686,419444,21671
756,1402,5632,13
111386,1953,59661,1657
4142522,313,880305,6158
115488,1428,87252,635
4915172,3,56667,21728
871788,4314,208112,785
641396,541,42002,11821
1452420,1076,17587,12210
84744,215,232918,618
14092,896,28880,291
187251,3466,40564,5479
3289,898,43732,23
687159,886,39341,2176
38221,305,8953,131
1411703,906,12961,3694
29428,2076,27178,509
7291,556,6867,36
446512,13904,276698,2106
22554,3278,6817,461
34178232,48,8199,39077
8930697,67764,230462,70156
4365781,296,1014757,29066
433816,13569,22488,1567
909,0,1,11
218385,4169,25620,1624
6772,363,9186,104
8209,7976,37130,2
26519,959,19788,134
2170720,377,224385,6963
943463,2938,86812,1940
9103521,1857,338246,50540
202471,161,18619,674
6750,159,15177,125
176014,119308,444581,184
357357,390,8435,2436
2229590,0,11211,13164
150028,270,161309,4119
34004,9715,31389,88
293534,1324,10859,1219
817803,782,374131,11145
36505,3119,32859,324
1469475,26,68081,793
508270,2674,115908,5090
8245757,1391,797212,66396
741890,88,10137,294
22774,17297,184761,456
6681780,71522,72769,4756
4997,529,10170,80
943462,2938,86812,1940
5467,922,81422,308
4678,80,5968,10
13986860,962,14794,32790
400,559,887,7
788787,2807,14197,3446
60334,4207,20856,671
8350894,1061,975334,8225
4915172,3,56667,21728
129423,4174,45397,1139
3638299,409,901206,4729
186783,942,27384,1891
2660540,10993,470461,20732
1274077,1275,33656,10118
596066,38047,11605,385
20112,12597,63477,65
223525,7700,20098,810
141360,4642,22708,1092
259673,11423,14078,1217
325963,5928,353929,2497
25555871,11,24081,18002
13907996,93,491776,48741
31471976,960,13384,42404
2206,1789,1663,12
9516195,3552,60024,52535
114223,4996,14330,1322
71,46,677,0
443148,860,5151,7489
5908391,300,17915,22471
70118,2946,34689,2312
53396,14471,102014,3540
115023,1065,7149,495
5908391,300,17915,22471
7405746,430,13029,24648
2229590,0,11211,13164
